"agency_cd","site_no","dateTime","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","X_83554_00003","X_83554_00003_cd","X_99133_00003","X_99133_00003_cd","tz_cd"
"USGS",5482300,2010-10-16,NA,NA,363,"A",9.27,"A",9.48,"A","UTC"
"USGS",5482300,2010-10-17,NA,NA,347,"A",8.85,"A",9.48,"A","UTC"
"USGS",5482300,2010-10-18,NA,NA,335,"A",8.43,"A",9.33,"A","UTC"
"USGS",5482300,2010-10-19,NA,NA,327,"A",8.17,"A",9.27,"A","UTC"
"USGS",5482300,2010-10-20,NA,NA,325,"A",8.12,"A",9.27,"A","UTC"
"USGS",5482300,2010-10-21,NA,NA,314,"A",7.78,"A",9.22,"A","UTC"
"USGS",5482300,2010-10-22,NA,NA,304,"A",7.54,"A",9.18,"A","UTC"
"USGS",5482300,2010-10-23,NA,NA,309,"A",7.6,"A",9.11,"A","UTC"
"USGS",5482300,2010-10-24,NA,NA,319,"A",7.71,"A",8.94,"A","UTC"
"USGS",5482300,2010-10-25,NA,NA,333,"A",7.96,"A",8.87,"A","UTC"
"USGS",5482300,2010-10-26,NA,NA,330,"A",7.99,"A",8.97,"A","UTC"
"USGS",5482300,2010-10-27,NA,NA,320,"A",7.84,"A",9.12,"A","UTC"
"USGS",5482300,2010-10-28,NA,NA,290,"A",7.17,"A",9.21,"A","UTC"
"USGS",5482300,2010-10-29,NA,NA,277,"A",6.82,"A",9.13,"A","UTC"
"USGS",5482300,2010-10-30,NA,NA,267,"A",6.42,"A",8.93,"A","UTC"
"USGS",5482300,2010-10-31,NA,NA,258,"A",6.37,"A",9.17,"A","UTC"
"USGS",5482300,2010-11-01,NA,NA,252,"A",6.09,"A",8.99,"A","UTC"
"USGS",5482300,2010-11-02,NA,NA,247,"A",5.89,"A",8.84,"A","UTC"
"USGS",5482300,2010-11-03,NA,NA,247,"A",5.92,"A",8.88,"A","UTC"
"USGS",5482300,2010-11-04,NA,NA,245,"A",5.97,"A",9.03,"A","UTC"
"USGS",5482300,2010-11-05,NA,NA,235,"A",5.78,"A",9.11,"A","UTC"
"USGS",5482300,2010-11-06,NA,NA,232,"A",5.57,"A",8.91,"A","UTC"
"USGS",5482300,2010-11-07,NA,NA,232,"A",5.51,"A",8.83,"A","UTC"
"USGS",5482300,2010-11-08,NA,NA,228,"A",5.35,"A",8.68,"A","UTC"
"USGS",5482300,2010-11-09,NA,NA,226,"A",5.17,"A",8.48,"A","UTC"
"USGS",5482300,2010-11-10,NA,NA,221,"A",4.98,"A",8.38,"A","UTC"
"USGS",5482300,2010-11-11,NA,NA,212,"A",4.77,"A",8.32,"A","UTC"
"USGS",5482300,2010-11-12,NA,NA,224,"A",4.74,"A",7.85,"A","UTC"
"USGS",5482300,2010-11-13,NA,NA,285,"A",5.42,"A",7.05,"A","UTC"
"USGS",5482300,2010-11-14,NA,NA,343,"A",6.8,"A",7.33,"A","UTC"
"USGS",5482300,2010-11-15,NA,NA,382,"A",8.26,"A",8.02,"A","UTC"
"USGS",5482300,2010-11-16,NA,NA,399,"A",9.03,"A",8.39,"A","UTC"
"USGS",5482300,2010-11-17,NA,NA,494,"A",11.8,"A",8.83,"A","UTC"
"USGS",5482300,2010-11-18,NA,NA,640,"A",16.4,"A",9.47,"A","UTC"
"USGS",5482300,2010-11-19,NA,NA,674,"A",18,"A",9.89,"A","UTC"
"USGS",5482300,2010-11-20,NA,NA,694,"A",19,"A",10.1,"A","UTC"
"USGS",5482300,2010-11-21,NA,NA,683,"A",19,"A",10.3,"A","UTC"
"USGS",5482300,2010-11-22,NA,NA,636,"A",17.7,"A",10.3,"A","UTC"
"USGS",5482300,2010-11-23,NA,NA,579,"A",16.2,"A",10.3,"A","UTC"
"USGS",5482300,2010-11-24,NA,NA,540,"A",15,"A",10.3,"A","UTC"
"USGS",5482300,2010-11-25,NA,NA,514,"A",14.4,"A",10.4,"A","UTC"
"USGS",5482300,2010-11-26,NA,NA,498,"A",14,"A",10.5,"A","UTC"
"USGS",5482300,2010-11-27,NA,NA,456,"A",12.8,"A",10.4,"A","UTC"
"USGS",5482300,2010-11-28,NA,NA,425,"A",11.8,"A",10.3,"A","UTC"
"USGS",5482300,2010-11-29,NA,NA,439,"A",12,"A",10.2,"A","UTC"
"USGS",5482300,2010-11-30,NA,NA,419,"A e",NA,NA,10.2,"A","UTC"
"USGS",5482300,2010-12-01,NA,NA,270,"A e",NA,NA,10.3,"A","UTC"
"USGS",5482300,2010-12-02,NA,NA,313,"A e",NA,NA,10.3,"A","UTC"
"USGS",5482300,2010-12-03,NA,NA,311,"A e",NA,NA,10.4,"A","UTC"
"USGS",5482300,2010-12-04,NA,NA,313,"A e",NA,NA,10.1,"A","UTC"
"USGS",5482300,2010-12-05,NA,NA,272,"A e",NA,NA,10.4,"A","UTC"
"USGS",5482300,2010-12-06,NA,NA,299,"A e",NA,NA,10.4,"A","UTC"
"USGS",5482300,2010-12-07,NA,NA,339,"A e",NA,NA,10.6,"A","UTC"
"USGS",5482300,2010-12-08,NA,NA,294,"A e",NA,NA,10.5,"A","UTC"
"USGS",5482300,2010-12-09,NA,NA,307,"A e",NA,NA,10.3,"A","UTC"
"USGS",5482300,2010-12-10,NA,NA,311,"A e",NA,NA,10.2,"A","UTC"
"USGS",5482300,2010-12-11,NA,NA,270,"A e",NA,NA,9.93,"A","UTC"
"USGS",5482300,2010-12-12,NA,NA,182,"A e",NA,NA,10.4,"A","UTC"
"USGS",5482300,2010-12-13,NA,NA,175,"A e",NA,NA,9.73,"A","UTC"
"USGS",5482300,2010-12-14,NA,NA,192,"A e",NA,NA,9.38,"A","UTC"
"USGS",5482300,2010-12-15,NA,NA,205,"A e",NA,NA,9.7,"A","UTC"
"USGS",5482300,2010-12-16,NA,NA,194,"A e",NA,NA,9.93,"A","UTC"
"USGS",5482300,2010-12-17,NA,NA,190,"A e",NA,NA,9.79,"A","UTC"
"USGS",5482300,2010-12-18,NA,NA,178,"A e",NA,NA,9.75,"A","UTC"
"USGS",5482300,2010-12-19,NA,NA,152,"A e",NA,NA,9.76,"A","UTC"
"USGS",5482300,2010-12-20,NA,NA,176,"A e",NA,NA,9.46,"A","UTC"
"USGS",5482300,2010-12-21,NA,NA,172,"A e",NA,NA,9.15,"A","UTC"
"USGS",5482300,2010-12-22,NA,NA,182,"A e",NA,NA,9.24,"A","UTC"
"USGS",5482300,2010-12-23,NA,NA,198,"A e",NA,NA,9.19,"A","UTC"
"USGS",5482300,2010-12-24,NA,NA,170,"A e",NA,NA,9.01,"A","UTC"
"USGS",5482300,2010-12-25,NA,NA,167,"A e",NA,NA,8.77,"A","UTC"
"USGS",5482300,2010-12-26,NA,NA,168,"A e",NA,NA,8.77,"A","UTC"
"USGS",5482300,2010-12-27,NA,NA,154,"A e",NA,NA,8.77,"A","UTC"
"USGS",5482300,2010-12-28,NA,NA,169,"A e",NA,NA,8.77,"A","UTC"
"USGS",5482300,2010-12-29,NA,NA,180,"A e",NA,NA,8.79,"A","UTC"
"USGS",5482300,2010-12-30,NA,NA,199,"A e",NA,NA,8.68,"A","UTC"
"USGS",5482300,2010-12-31,NA,NA,191,"A e",NA,NA,8.35,"A","UTC"
"USGS",5482300,2011-01-01,NA,NA,172,"A e",NA,NA,8.71,"A","UTC"
"USGS",5482300,2011-01-02,NA,NA,176,"A e",NA,NA,8.81,"A","UTC"
"USGS",5482300,2011-01-03,NA,NA,190,"A e",NA,NA,8.96,"A","UTC"
"USGS",5482300,2011-01-04,NA,NA,184,"A e",NA,NA,9.16,"A","UTC"
"USGS",5482300,2011-01-05,NA,NA,193,"A e",NA,NA,8.9,"A","UTC"
"USGS",5482300,2011-01-06,NA,NA,209,"A e",NA,NA,8.42,"A","UTC"
"USGS",5482300,2011-01-07,NA,NA,200,"A e",NA,NA,8.38,"A","UTC"
"USGS",5482300,2011-01-08,NA,NA,177,"A e",NA,NA,8.49,"A","UTC"
"USGS",5482300,2011-01-09,NA,NA,160,"A e",NA,NA,8.67,"A","UTC"
"USGS",5482300,2011-01-10,NA,NA,200,"A e",NA,NA,8.68,"A","UTC"
"USGS",5482300,2011-01-11,NA,NA,193,"A e",NA,NA,8.78,"A","UTC"
"USGS",5482300,2011-01-12,NA,NA,166,"A e",NA,NA,8.5,"A","UTC"
"USGS",5482300,2011-01-13,NA,NA,163,"A e",NA,NA,8.34,"A","UTC"
"USGS",5482300,2011-01-14,NA,NA,167,"A e",NA,NA,8.21,"A","UTC"
"USGS",5482300,2011-01-15,NA,NA,160,"A e",NA,NA,8.45,"A","UTC"
"USGS",5482300,2011-01-16,NA,NA,159,"A e",NA,NA,8.48,"A","UTC"
"USGS",5482300,2011-01-17,NA,NA,168,"A e",NA,NA,8.3,"A","UTC"
"USGS",5482300,2011-01-18,NA,NA,129,"A e",NA,NA,7.96,"A","UTC"
"USGS",5482300,2011-01-19,NA,NA,115,"A e",NA,NA,8.2,"A","UTC"
"USGS",5482300,2011-01-20,NA,NA,110,"A e",NA,NA,8.36,"A","UTC"
"USGS",5482300,2011-01-21,NA,NA,104,"A e",NA,NA,8.5,"A","UTC"
"USGS",5482300,2011-01-22,NA,NA,112,"A e",NA,NA,8.51,"A","UTC"
"USGS",5482300,2011-01-23,NA,NA,97.8,"A e",NA,NA,8.38,"A","UTC"
"USGS",5482300,2011-01-24,NA,NA,109,"A e",NA,NA,8.51,"A","UTC"
"USGS",5482300,2011-01-25,NA,NA,108,"A e",NA,NA,8.16,"A","UTC"
"USGS",5482300,2011-01-26,NA,NA,121,"A e",NA,NA,8.01,"A","UTC"
"USGS",5482300,2011-01-27,NA,NA,125,"A e",NA,NA,8.15,"A","UTC"
"USGS",5482300,2011-01-28,NA,NA,133,"A e",NA,NA,8.09,"A","UTC"
"USGS",5482300,2011-01-29,NA,NA,102,"A e",NA,NA,8.01,"A","UTC"
"USGS",5482300,2011-01-30,NA,NA,97.6,"A e",NA,NA,8.11,"A","UTC"
"USGS",5482300,2011-01-31,NA,NA,97.2,"A e",NA,NA,8.17,"A","UTC"
"USGS",5482300,2011-02-01,NA,NA,101,"A e",NA,NA,7.85,"A","UTC"
"USGS",5482300,2011-02-02,NA,NA,84.4,"A e",NA,NA,7.69,"A","UTC"
"USGS",5482300,2011-02-03,NA,NA,78.2,"A e",NA,NA,8.26,"A","UTC"
"USGS",5482300,2011-02-04,NA,NA,116,"A e",NA,NA,8.26,"A","UTC"
"USGS",5482300,2011-02-05,NA,NA,107,"A e",NA,NA,8.06,"A","UTC"
"USGS",5482300,2011-02-06,NA,NA,119,"A e",NA,NA,8.51,"A","UTC"
"USGS",5482300,2011-02-07,NA,NA,106,"A e",NA,NA,8.71,"A","UTC"
"USGS",5482300,2011-02-08,NA,NA,95.1,"A e",NA,NA,8.71,"A","UTC"
"USGS",5482300,2011-02-09,NA,NA,107,"A e",NA,NA,8.47,"A","UTC"
"USGS",5482300,2011-02-10,NA,NA,100,"A e",NA,NA,8.39,"A","UTC"
"USGS",5482300,2011-02-11,NA,NA,113,"A e",NA,NA,8.57,"A","UTC"
"USGS",5482300,2011-02-12,NA,NA,125,"A e",NA,NA,8.58,"A","UTC"
"USGS",5482300,2011-02-13,NA,NA,124,"A e",NA,NA,8.46,"A","UTC"
"USGS",5482300,2011-02-14,NA,NA,121,"A e",NA,NA,8.01,"A","UTC"
"USGS",5482300,2011-02-15,NA,NA,178,"A e",NA,NA,7.12,"A","UTC"
"USGS",5482300,2011-02-16,NA,NA,404,"A e",NA,NA,5.78,"A","UTC"
"USGS",5482300,2011-02-17,NA,NA,813,"A e",NA,NA,4.85,"A","UTC"
"USGS",5482300,2011-02-18,NA,NA,1050,"A e",NA,NA,5.05,"A","UTC"
"USGS",5482300,2011-02-19,NA,NA,479,"A e",NA,NA,5.93,"A","UTC"
"USGS",5482300,2011-02-20,NA,NA,363,"A e",NA,NA,6.59,"A","UTC"
"USGS",5482300,2011-02-21,NA,NA,429,"A e",NA,NA,8.41,"A","UTC"
"USGS",5482300,2011-02-22,NA,NA,494,"A e",NA,NA,9.33,"A","UTC"
"USGS",5482300,2011-02-23,NA,NA,537,"A e",NA,NA,8.98,"A","UTC"
"USGS",5482300,2011-02-24,NA,NA,472,"A e",NA,NA,8.46,"A","UTC"
"USGS",5482300,2011-02-25,NA,NA,523,"A e",NA,NA,8.48,"A","UTC"
"USGS",5482300,2011-02-26,NA,NA,513,"A",11.7,"A",8.48,"A","UTC"
"USGS",5482300,2011-02-27,NA,NA,491,"A",11,"A",8.28,"A","UTC"
"USGS",5482300,2011-02-28,NA,NA,469,"A",10,"A",7.91,"A","UTC"
"USGS",5482300,2011-03-01,NA,NA,465,"A",9.56,"A",7.62,"A","UTC"
"USGS",5482300,2011-03-02,NA,NA,368,"A",7.5,"A",7.55,"A","UTC"
"USGS",5482300,2011-03-03,NA,NA,373,"A",7.46,"A",7.43,"A","UTC"
"USGS",5482300,2011-03-04,NA,NA,396,"A",8.05,"A",7.54,"A","UTC"
"USGS",5482300,2011-03-05,NA,NA,315,"A",6.27,"A",7.38,"A","UTC"
"USGS",5482300,2011-03-06,NA,NA,316,"A",6.11,"A",7.18,"A","UTC"
"USGS",5482300,2011-03-07,NA,NA,289,"A",5.71,"A",7.33,"A","UTC"
"USGS",5482300,2011-03-08,NA,NA,254,"A",4.94,"A",7.2,"A","UTC"
"USGS",5482300,2011-03-09,NA,NA,263,"A",4.98,"A",7.02,"A","UTC"
"USGS",5482300,2011-03-10,NA,NA,258,"A",4.97,"A",7.13,"A","UTC"
"USGS",5482300,2011-03-11,NA,NA,266,"A",4.96,"A",6.92,"A","UTC"
"USGS",5482300,2011-03-12,NA,NA,443,"A",7.75,"A",6.5,"A","UTC"
"USGS",5482300,2011-03-13,NA,NA,469,"A",7.44,"A",5.94,"A","UTC"
"USGS",5482300,2011-03-14,NA,NA,372,"A",5.97,"A",5.97,"A","UTC"
"USGS",5482300,2011-03-15,NA,NA,356,"A",6.07,"A",6.3,"A","UTC"
"USGS",5482300,2011-03-16,NA,NA,376,"A",6.57,"A",6.48,"A","UTC"
"USGS",5482300,2011-03-17,NA,NA,416,"A",7.28,"A",6.42,"A","UTC"
"USGS",5482300,2011-03-18,NA,NA,503,"A",9.33,"A",6.82,"A","UTC"
"USGS",5482300,2011-03-19,NA,NA,478,"A",9.67,"A",7.54,"A","UTC"
"USGS",5482300,2011-03-20,NA,NA,420,"A",8.8,"A",7.79,"A","UTC"
"USGS",5482300,2011-03-21,NA,NA,412,"A",8.79,"A",7.9,"A","UTC"
"USGS",5482300,2011-03-22,NA,NA,419,"A",9.16,"A",8.1,"A","UTC"
"USGS",5482300,2011-03-23,NA,NA,494,"A",11.6,"A",8.49,"A","UTC"
"USGS",5482300,2011-03-24,NA,NA,662,"A",17.3,"A",9.69,"A","UTC"
"USGS",5482300,2011-03-25,NA,NA,537,"A",14,"A",9.72,"A","UTC"
"USGS",5482300,2011-03-26,NA,NA,468,"A",11.9,"A",9.47,"A","UTC"
"USGS",5482300,2011-03-27,NA,NA,421,"A",10.6,"A",9.32,"A","UTC"
"USGS",5482300,2011-03-28,NA,NA,387,"A",9.57,"A",9.21,"A","UTC"
"USGS",5482300,2011-03-29,NA,NA,356,"A",8.69,"A",9.08,"A","UTC"
"USGS",5482300,2011-03-30,NA,NA,335,"A",8.15,"A",9.05,"A","UTC"
"USGS",5482300,2011-03-31,NA,NA,336,"A",8.22,"A",9.05,"A","UTC"
"USGS",5482300,2011-04-01,NA,NA,345,"A",8.38,"A",9.01,"A","UTC"
"USGS",5482300,2011-04-02,NA,NA,350,"A",8.68,"A",9.18,"A","UTC"
"USGS",5482300,2011-04-03,NA,NA,351,"A",8.6,"A",9.07,"A","UTC"
"USGS",5482300,2011-04-04,NA,NA,355,"A",8.76,"A",9.14,"A","UTC"
"USGS",5482300,2011-04-05,NA,NA,336,"A",8.19,"A",9.06,"A","UTC"
"USGS",5482300,2011-04-06,NA,NA,320,"A",NA,NA,8.89,"A","UTC"
"USGS",5482300,2011-04-07,NA,NA,305,"A",7.53,"A",9.16,"A","UTC"
"USGS",5482300,2011-04-08,NA,NA,302,"A",7.33,"A",9.01,"A","UTC"
"USGS",5482300,2011-04-09,NA,NA,298,"A",7.24,"A",8.99,"A","UTC"
"USGS",5482300,2011-04-10,NA,NA,611,"A",16.5,"A",8.92,"A","UTC"
"USGS",5482300,2011-04-11,NA,NA,1660,"A",52.5,"A",11.7,"A","UTC"
"USGS",5482300,2011-04-12,NA,NA,1270,"A",40.2,"A",11.9,"A","UTC"
"USGS",5482300,2011-04-13,NA,NA,934,"A",28.9,"A",11.6,"A","UTC"
"USGS",5482300,2011-04-14,NA,NA,743,"A",22.3,"A",11.3,"A","UTC"
"USGS",5482300,2011-04-15,NA,NA,648,"A",18.7,"A",10.7,"A","UTC"
"USGS",5482300,2011-04-16,NA,NA,797,"A",23.2,"A",10.5,"A","UTC"
"USGS",5482300,2011-04-17,NA,NA,1080,"A",32,"A",11,"A","UTC"
"USGS",5482300,2011-04-18,NA,NA,930,"A",27.9,"A",11.2,"A","UTC"
"USGS",5482300,2011-04-19,NA,NA,1290,"A",38,"A",10.5,"A","UTC"
"USGS",5482300,2011-04-20,NA,NA,2740,"A",85.8,"A",11.5,"A","UTC"
"USGS",5482300,2011-04-21,NA,NA,2890,"A",95.1,"A",12.2,"A","UTC"
"USGS",5482300,2011-04-22,NA,NA,2590,"A",85,"A",12.3,"A","UTC"
"USGS",5482300,2011-04-23,NA,NA,2120,"A",68,"A",12,"A","UTC"
"USGS",5482300,2011-04-24,NA,NA,1730,"A",54,"A",11.7,"A","UTC"
"USGS",5482300,2011-04-25,NA,NA,1470,"A",45.2,"A",11.5,"A","UTC"
"USGS",5482300,2011-04-26,NA,NA,1410,"A",42.5,"A",11.1,"A","UTC"
"USGS",5482300,2011-04-27,NA,NA,1630,"A",49.8,"A",11.3,"A","UTC"
"USGS",5482300,2011-04-28,NA,NA,1470,"A",45.8,"A",11.6,"A","UTC"
"USGS",5482300,2011-04-29,NA,NA,1230,"A",37.9,"A",11.5,"A","UTC"
"USGS",5482300,2011-04-30,NA,NA,1080,"A",32.9,"A",11.3,"A","UTC"
"USGS",5482300,2011-05-01,NA,NA,957,"A",28.8,"A",11.2,"A","UTC"
"USGS",5482300,2011-05-02,NA,NA,828,"A",24.3,"A",10.9,"A","UTC"
"USGS",5482300,2011-05-03,NA,NA,734,"A",21.7,"A",11,"A","UTC"
"USGS",5482300,2011-05-04,NA,NA,683,"A",20.2,"A",11,"A","UTC"
"USGS",5482300,2011-05-05,NA,NA,637,"A",19,"A",11.1,"A","UTC"
"USGS",5482300,2011-05-06,NA,NA,618,"A",18.6,"A",11.2,"A","UTC"
"USGS",5482300,2011-05-07,NA,NA,590,"A",17.5,"A",11,"A","UTC"
"USGS",5482300,2011-05-08,NA,NA,557,"A",16.4,"A",10.9,"A","UTC"
"USGS",5482300,2011-05-09,NA,NA,528,"A",15.2,"A",10.7,"A","UTC"
"USGS",5482300,2011-05-10,NA,NA,515,"A",14.9,"A",10.7,"A","UTC"
"USGS",5482300,2011-05-11,NA,NA,499,"A",14.1,"A",10.5,"A","UTC"
"USGS",5482300,2011-05-12,NA,NA,486,"A",13.5,"A",10.3,"A","UTC"
"USGS",5482300,2011-05-13,NA,NA,540,"A",14.9,"A",10.1,"A","UTC"
"USGS",5482300,2011-05-14,NA,NA,584,"A",16.5,"A",10.5,"A","UTC"
"USGS",5482300,2011-05-15,NA,NA,570,"A",16.1,"A",10.4,"A","UTC"
"USGS",5482300,2011-05-16,NA,NA,644,"A",18.7,"A",10.7,"A","UTC"
"USGS",5482300,2011-05-17,NA,NA,661,"A",19.9,"A",11.2,"A","UTC"
"USGS",5482300,2011-05-18,NA,NA,613,"A",18.7,"A",11.3,"A","UTC"
"USGS",5482300,2011-05-19,NA,NA,570,"A",17.3,"A",11.3,"A","UTC"
"USGS",5482300,2011-05-20,NA,NA,585,"A",17.1,"A",10.8,"A","UTC"
"USGS",5482300,2011-05-21,NA,NA,968,"A",30.3,"A",11.2,"A","UTC"
"USGS",5482300,2011-05-22,NA,NA,1670,"A",58.5,"A",12.6,"A","UTC"
"USGS",5482300,2011-05-23,NA,NA,1860,"A",67,"A",13.5,"A","UTC"
"USGS",5482300,2011-05-24,NA,NA,1400,"A",49.1,"A",13.2,"A","UTC"
"USGS",5482300,2011-05-25,NA,NA,1320,"A",45.2,"A",12.4,"A","UTC"
"USGS",5482300,2011-05-26,NA,NA,2820,"A",110,"A",14,"A","UTC"
"USGS",5482300,2011-05-27,NA,NA,2840,"A",116,"A",15.2,"A","UTC"
"USGS",5482300,2011-05-28,NA,NA,2470,"A",96.4,"A",14.6,"A","UTC"
"USGS",5482300,2011-05-29,NA,NA,1990,"A",75,"A",14.1,"A","UTC"
"USGS",5482300,2011-05-30,NA,NA,1620,"A",59.8,"A",13.8,"A","UTC"
"USGS",5482300,2011-05-31,NA,NA,1350,"A",49.3,"A",13.6,"A","UTC"
"USGS",5482300,2011-06-01,NA,NA,1140,"A",41.1,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-02,NA,NA,1060,"A",38.1,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-03,NA,NA,977,"A",35.2,"A",13.5,"A","UTC"
"USGS",5482300,2011-06-04,NA,NA,902,"A",32.5,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-05,NA,NA,847,"A",30,"A",13.2,"A","UTC"
"USGS",5482300,2011-06-06,NA,NA,775,"A",27.8,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-07,NA,NA,713,"A",25.7,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-08,NA,NA,653,"A",23.4,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-09,NA,NA,585,"A",20.9,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-10,NA,NA,590,"A",20.8,"A",13.1,"A","UTC"
"USGS",5482300,2011-06-11,NA,NA,575,"A",20.6,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-12,NA,NA,543,"A",19.6,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-13,NA,NA,512,"A",18.4,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-14,NA,NA,488,"A",17.5,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-15,NA,NA,487,"A",17.4,"A",13.2,"A","UTC"
"USGS",5482300,2011-06-16,NA,NA,505,"A",18.3,"A",13.5,"A","UTC"
"USGS",5482300,2011-06-17,NA,NA,464,"A",16.7,"A",13.4,"A","UTC"
"USGS",5482300,2011-06-18,NA,NA,470,"A",17.2,"A",13.3,"A","UTC"
"USGS",5482300,2011-06-19,NA,NA,1760,"A",66.6,"A",13.7,"A","UTC"
"USGS",5482300,2011-06-20,NA,NA,1370,"A",55.4,"A",15.1,"A","UTC"
"USGS",5482300,2011-06-21,NA,NA,2710,"A",96.8,"A",13.1,"A","UTC"
"USGS",5482300,2011-06-22,NA,NA,3370,"A",135,"A",14.9,"A","UTC"
"USGS",5482300,2011-06-23,NA,NA,2610,"A",108,"A",15.4,"A","UTC"
"USGS",5482300,2011-06-24,NA,NA,2120,"A",88.2,"A",15.5,"A","UTC"
"USGS",5482300,2011-06-25,NA,NA,1680,"A",69.6,"A",15.5,"A","UTC"
"USGS",5482300,2011-06-26,NA,NA,1380,"A",57,"A",15.3,"A","UTC"
"USGS",5482300,2011-06-27,NA,NA,4670,"A",103,"A",8.98,"A","UTC"
"USGS",5482300,2011-06-28,NA,NA,6460,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-06-29,NA,NA,5360,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-06-30,NA,NA,4000,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-01,NA,NA,2820,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-02,NA,NA,2220,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-03,NA,NA,1790,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-04,NA,NA,1490,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-05,NA,NA,1250,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-06,NA,NA,1080,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-07,NA,NA,934,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-08,NA,NA,817,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-09,NA,NA,683,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-10,NA,NA,580,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-11,NA,NA,586,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-12,NA,NA,940,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-13,NA,NA,823,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-14,NA,NA,635,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-15,NA,NA,558,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-16,NA,NA,520,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-17,NA,NA,462,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-18,NA,NA,406,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-19,NA,NA,363,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-20,NA,NA,321,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-21,NA,NA,293,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-22,NA,NA,265,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-23,NA,NA,251,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-24,NA,NA,233,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-25,NA,NA,223,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-26,NA,NA,203,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-27,NA,NA,191,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-28,NA,NA,177,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-29,NA,NA,164,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-30,NA,NA,151,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-07-31,NA,NA,134,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-08-01,NA,NA,124,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-08-02,NA,NA,116,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-08-03,NA,NA,107,"A",1.06,"A",3.73,"A","UTC"
"USGS",5482300,2011-08-04,NA,NA,99.9,"A",0.934,"A",3.47,"A","UTC"
"USGS",5482300,2011-08-05,NA,NA,100,"A",1.01,"A",3.7,"A","UTC"
"USGS",5482300,2011-08-06,NA,NA,121,"A",1.2,"A",3.7,"A","UTC"
"USGS",5482300,2011-08-07,NA,NA,105,"A",1.16,"A",4.06,"A","UTC"
"USGS",5482300,2011-08-08,NA,NA,102,"A",1.14,"A",4.19,"A","UTC"
"USGS",5482300,2011-08-09,NA,NA,91.4,"A",0.824,"A",3.39,"A","UTC"
"USGS",5482300,2011-08-10,NA,NA,83.8,"A",0.584,"A",2.6,"A","UTC"
"USGS",5482300,2011-08-11,NA,NA,75.5,"A",0.478,"A",2.37,"A","UTC"
"USGS",5482300,2011-08-12,NA,NA,69.5,"A",0.385,"A",2.06,"A","UTC"
"USGS",5482300,2011-08-13,NA,NA,66.1,"A",0.372,"A",2.08,"A","UTC"
